,move_distances,yearly_moves,income_improvement,qol_improvement,cyclical_moves,time_to_next_move,attachment_level,mean_pInitiate,pConsumat,avg_satisfaction,num_uncertain,avg_move_distance,total_moves,satisfaction_levels,utility_changes,total_satisfaction,total_uncertainty,TimeStepsAwayFromHome,AvgDistanceAwayFromHome,FractionMovesHome,TotalDistanceTraveled,NumReturnsToHome,avg_utility_change,mean_attachment,sd_attachment,attachment_form_rate,attachment_decay_rate,initial_attachment,sd_pInitiate
186,[],238.68,7038.392054281739,7529.968109395396,0.0,0.0,0.5,0.1,0.2,1.5897589613781031,0.0,15.115529455687897,1193.4,[],[],0.0,0.0,600.8596977163268,0.0,0.44799999999999995,0.0,0.0,-6.924893533212746,0.5,0.1,0.05,0.05,0.8,0.2
187,[],333.84000000000003,13380.985028799852,40976.100637129006,0.0,0.0,0.5,0.1,0.6,2.544216124555212,0.0,17.07883260659168,1669.2,[],[],0.0,0.0,724.6808939312652,0.0,0.4708,0.0,0.0,-7.759635237665584,0.5,0.1,0.05,0.05,0.8,0.2
188,[],200.44,-2652.917993090655,7825.04485688649,0.0,0.0,0.5,0.5,0.2,5.926511933274716,0.0,16.84408960019359,1002.2,[],[],0.0,0.0,558.6316877315434,0.0,0.5755999999999999,0.0,0.0,-6.993590644968739,0.5,0.1,0.05,0.05,0.8,0.05
189,[],185.24,9874.519100881947,24675.58216343233,0.0,0.0,0.5,0.5,0.6,5.905349692755369,0.0,17.302673231812427,926.2,[],[],0.0,0.0,614.0661861953739,0.0,0.506,0.0,0.0,-6.283948177992768,0.5,0.1,0.05,0.05,0.8,0.05
190,[],126.67999999999999,-5547.269691504022,45872.75291010288,0.0,0.0,0.5,0.5,0.2,4.416867551435179,0.0,18.019255665900936,633.4,[],[],0.0,0.0,652.5137321794743,0.0,0.5768000000000001,0.0,0.0,-7.15327411539332,0.5,0.1,0.05,0.05,0.8,0.2
191,[],206.24,24478.24716718638,20772.546835882295,0.0,0.0,0.5,0.5,0.6,4.9004984992263285,0.0,18.097562849339514,1031.2,[],[],0.0,0.0,578.3374453700955,0.0,0.5292000000000001,0.0,0.0,-6.824127806909969,0.5,0.1,0.05,0.05,0.8,0.2
192,[],182.72000000000003,-4306.72935736173,2260.6496850147596,0.0,0.0,0.5,0.1,0.2,5.286753927595228,0.0,16.598291755297154,913.6,[],[],0.0,0.0,467.80651642927734,0.0,0.6904000000000001,0.0,0.0,-6.68684983030568,0.5,0.5,0.01,0.01,0.2,0.05
193,[],200.88000000000002,-8100.448014856936,-2484.9737643513827,0.0,0.0,0.5,0.1,0.6,2.302068530405479,0.0,17.072594290331047,1004.4,[],[],0.0,0.0,630.8518747591327,0.0,0.5284,0.0,0.0,-4.2353388718135365,0.5,0.5,0.01,0.01,0.2,0.05
194,[],98.84,9355.979624364198,33432.91373148076,0.0,0.0,0.5,0.1,0.2,4.127325776326809,0.0,16.431048424521055,494.2,[],[],0.0,0.0,507.7150921730623,0.0,0.5864,0.0,0.0,-4.999636673831652,0.5,0.5,0.01,0.01,0.2,0.2
195,[],209.88000000000002,643.2380733450962,7295.073172840003,0.0,0.0,0.5,0.1,0.6,5.39962306979559,0.0,18.34805137650769,1049.4,[],[],0.0,0.0,597.3607108499939,0.0,0.55,0.0,0.0,-4.024946543732831,0.5,0.5,0.01,0.01,0.2,0.2
196,[],253.28000000000003,-2103.473627939569,18463.288442320118,0.0,0.0,0.5,0.5,0.2,7.48534064638109,0.0,16.92758825852194,1266.4,[],[],0.0,0.0,669.2393777071723,0.0,0.404,0.0,0.0,-6.426401397345112,0.5,0.5,0.01,0.01,0.2,0.05
197,[],301.48,-2679.9565656694076,1341.515131414974,0.0,0.0,0.5,0.5,0.6,8.122069417413922,0.0,17.363416526277415,1507.4,[],[],0.0,0.0,660.2705892815837,0.0,0.4800000000000001,0.0,0.0,-4.466019299223454,0.5,0.5,0.01,0.01,0.2,0.05
198,[],221.20000000000005,2432.5989615723765,16840.12741800933,0.0,0.0,0.5,0.5,0.2,6.804540886508282,0.0,18.771239172994232,1106.0,[],[],0.0,0.0,681.0465182814776,0.0,0.5104,0.0,0.0,-4.925823721813184,0.5,0.5,0.01,0.01,0.2,0.2
199,[],244.48000000000002,-6929.470748599901,4082.5398899046586,0.0,0.0,0.5,0.5,0.6,5.943261077879539,0.0,17.504080799764864,1222.4,[],[],0.0,0.0,642.8373918253573,0.0,0.4875999999999999,0.0,0.0,-4.871086993151422,0.5,0.5,0.01,0.01,0.2,0.2
200,[],78.63999999999999,-923.6402831016012,6116.600773574038,0.0,0.0,0.5,0.1,0.2,5.933947051241651,0.0,15.340142516235465,393.2,[],[],0.0,0.0,425.4470362729411,0.0,0.7263999999999999,0.0,0.0,-5.383483032237538,0.5,0.5,0.01,0.01,0.8,0.05
201,[],124.40000000000002,12910.254978838468,17278.518181286778,0.0,0.0,0.5,0.1,0.6,3.1123752478585787,0.0,18.093526586903756,622.0,[],[],0.0,0.0,475.8514408773984,0.0,0.72,0.0,0.0,-6.42435755997027,0.5,0.5,0.01,0.01,0.8,0.05
202,[],104.6,11034.36572841047,22667.03578845592,0.0,0.0,0.5,0.1,0.2,4.708024034467266,0.0,18.079847961678702,523.0,[],[],0.0,0.0,513.3904965561221,0.0,0.6892,0.0,0.0,-7.757116438845371,0.5,0.5,0.01,0.01,0.8,0.2
203,[],245.47999999999996,25136.018390503137,27683.173059952147,0.0,0.0,0.5,0.1,0.6,3.758544097428677,0.0,17.31226451151768,1227.4,[],[],0.0,0.0,502.1682064222999,0.0,0.6,0.0,0.0,-6.237944640713029,0.5,0.5,0.01,0.01,0.8,0.2
204,[],354.48,-13487.744289661536,10309.583932234334,0.0,0.0,0.5,0.5,0.2,5.091607013514921,0.0,17.30204416090349,1772.4,[],[],0.0,0.0,729.6527547724988,0.0,0.44800000000000006,0.0,0.0,-6.708855759304969,0.5,0.5,0.01,0.01,0.8,0.05
205,[],210.32,-727.9815753466585,8767.550480763528,0.0,0.0,0.5,0.5,0.6,6.528231010437517,0.0,19.182283697581152,1051.6,[],[],0.0,0.0,534.6636447555364,0.0,0.6388,0.0,0.0,-6.407225088215094,0.5,0.5,0.01,0.01,0.8,0.05
206,[],142.2,6635.364241142071,15449.597740391147,0.0,0.0,0.5,0.5,0.2,6.419055567006471,0.0,16.65909770138311,711.0,[],[],0.0,0.0,472.83549302480424,0.0,0.6708000000000001,0.0,0.0,-6.282706799532005,0.5,0.5,0.01,0.01,0.8,0.2
207,[],234.6,-4277.1381069325025,6608.48075119739,0.0,0.0,0.5,0.5,0.6,5.278058041038949,0.0,18.511744078495333,1173.0,[],[],0.0,0.0,619.8201522794152,0.0,0.5052,0.0,0.0,-4.471814802505721,0.5,0.5,0.01,0.01,0.8,0.2
208,[],125.2,19440.669124255033,3292.704649736649,0.0,0.0,0.5,0.1,0.2,4.830978440728806,0.0,18.686628137021124,626.0,[],[],0.0,0.0,531.4113618229223,0.0,0.6988000000000001,0.0,0.0,-5.9158743684370325,0.5,0.5,0.01,0.05,0.2,0.05
209,[],67.91999999999999,-10564.934893600968,6342.560126192666,0.0,0.0,0.5,0.1,0.6,6.174411975512834,0.0,18.335997820584645,339.6,[],[],0.0,0.0,449.5423990293813,0.0,0.8012,0.0,0.0,-3.0942155344203552,0.5,0.5,0.01,0.05,0.2,0.05
210,[],80.11999999999999,-257.33746266048814,4980.729985939475,0.0,0.0,0.5,0.1,0.2,6.505751676312853,0.0,17.29944192653437,400.6,[],[],0.0,0.0,504.5709571471252,0.0,0.7327999999999999,0.0,0.0,-4.450896505722095,0.5,0.5,0.01,0.05,0.2,0.2
211,[],213.56,-5395.11253415799,10069.880203197716,0.0,0.0,0.5,0.1,0.6,2.2228998133730635,0.0,17.599029478710445,1067.8,[],[],0.0,0.0,731.1987602004664,0.0,0.446,0.0,0.0,-3.6380451333969672,0.5,0.5,0.01,0.05,0.2,0.2
212,[],350.20000000000005,5957.773797623262,7154.344588908466,0.0,0.0,0.5,0.5,0.2,6.873673343072511,0.0,17.537627716612292,1751.0,[],[],0.0,0.0,706.3388710720543,0.0,0.426,0.0,0.0,-4.988865962607751,0.5,0.5,0.01,0.05,0.2,0.05
213,[],297.71999999999997,-67.06179711459262,19329.651477866275,0.0,0.0,0.5,0.5,0.6,6.54618743071101,0.0,18.89783267352927,1488.6,[],[],0.0,0.0,804.6635191767662,0.0,0.3512,0.0,0.0,-6.41859024484487,0.5,0.5,0.01,0.05,0.2,0.05
214,[],271.52,-4218.916298815544,9083.566833663175,0.0,0.0,0.5,0.5,0.2,6.489602786423293,0.0,16.870618268545506,1357.6,[],[],0.0,0.0,652.531697424411,0.0,0.4828,0.0,0.0,-4.4688394550321915,0.5,0.5,0.01,0.05,0.2,0.2
215,[],186.64000000000001,-3074.214248598761,6257.398851514785,0.0,0.0,0.5,0.5,0.6,5.822058078380261,0.0,16.284787794637545,933.2,[],[],0.0,0.0,518.595433784115,0.0,0.6100000000000001,0.0,0.0,-2.9869766206802404,0.5,0.5,0.01,0.05,0.2,0.2
216,[],42.599999999999994,-5783.909497054548,1860.4021252794632,0.0,0.0,0.5,0.1,0.2,6.015059940704288,0.0,18.336725425446616,213.0,[],[],0.0,0.0,337.1689481725006,0.0,0.8987999999999999,0.0,0.0,-7.079794314966871,0.5,0.5,0.01,0.05,0.8,0.05
217,[],83.6,5588.89913295124,-1750.1358407599407,0.0,0.0,0.5,0.1,0.6,3.012422818935467,0.0,18.52293981489051,418.0,[],[],0.0,0.0,500.51511285274046,0.0,0.6920000000000001,0.0,0.0,-7.103918975486859,0.5,0.5,0.01,0.05,0.8,0.05
218,[],173.92000000000002,-4069.2126721304317,26993.192608093937,0.0,0.0,0.5,0.1,0.2,2.7616452309498287,0.0,17.098533117845715,869.6,[],[],0.0,0.0,735.6635203612846,0.0,0.4636,0.0,0.0,-6.453114015435034,0.5,0.5,0.01,0.05,0.8,0.2
219,[],86.88,-62558.45155571583,80986.68765357528,0.0,0.0,0.5,0.1,0.6,3.304695207305886,0.0,17.36100787670307,434.4,[],[],0.0,0.0,597.0845502078266,0.0,0.5264,0.0,0.0,-11.109129369895735,0.5,0.5,0.01,0.05,0.8,0.2
220,[],385.12,4650.278643166794,7437.430356656545,0.0,0.0,0.5,0.5,0.2,5.607076127637225,0.0,16.23894203126897,1925.6,[],[],0.0,0.0,743.118153756774,0.0,0.37560000000000004,0.0,0.0,-7.272063529607301,0.5,0.5,0.01,0.05,0.8,0.05
221,[],287.88,14937.223381713953,62922.40313533142,0.0,0.0,0.5,0.5,0.6,3.5729405223454798,0.0,20.81484941364898,1439.4,[],[],0.0,0.0,838.964690516045,0.0,0.3476,0.0,0.0,-6.848415712303721,0.5,0.5,0.01,0.05,0.8,0.05
222,[],313.75999999999993,-144.5727732547546,2742.803520136227,0.0,0.0,0.5,0.5,0.2,6.914591830718686,0.0,17.664708775021552,1568.8,[],[],0.0,0.0,568.5511341170328,0.0,0.5592,0.0,0.0,-4.972888675079317,0.5,0.5,0.01,0.05,0.8,0.2
223,[],186.68,-12887.87773540078,14609.486000038733,0.0,0.0,0.5,0.5,0.6,6.695908543901761,0.0,18.909086893356648,933.4,[],[],0.0,0.0,660.7142650395978,0.0,0.4892,0.0,0.0,-7.439430477550104,0.5,0.5,0.01,0.05,0.8,0.2
224,[],167.04000000000002,-4419.810898380648,28953.070810004057,0.0,0.0,0.5,0.1,0.2,1.5182540764457393,0.0,16.470663281001645,835.2,[],[],0.0,0.0,604.7201210675709,0.0,0.5144,0.0,0.0,-5.909432380555311,0.5,0.5,0.05,0.01,0.2,0.05
225,[],104.91999999999999,-40668.32542279763,63816.53043848536,0.0,0.0,0.5,0.1,0.6,3.530368602827738,0.0,16.7013858987838,524.6,[],[],0.0,0.0,637.4232241766127,0.0,0.57,0.0,0.0,-5.189812857902475,0.5,0.5,0.05,0.01,0.2,0.05
226,[],167.2,-5156.022144637773,11240.629678648129,0.0,0.0,0.5,0.1,0.2,2.8393346272555724,0.0,16.747429468982382,836.0,[],[],0.0,0.0,612.8246480304416,0.0,0.524,0.0,0.0,-5.5959768233794716,0.5,0.5,0.05,0.01,0.2,0.2
227,[],81.52000000000001,15176.125374265044,62600.32332168444,0.0,0.0,0.5,0.1,0.6,4.387089485733377,0.0,17.631098755310507,407.6,[],[],0.0,0.0,553.7279128260764,0.0,0.642,0.0,0.0,-6.241008021472508,0.5,0.5,0.05,0.01,0.2,0.2
228,[],279.12,-3736.2785528624336,8078.511195921094,0.0,0.0,0.5,0.5,0.2,4.855805000016024,0.0,18.26050718290385,1395.6,[],[],0.0,0.0,592.564797980046,0.0,0.5452,0.0,0.0,-5.902793759422415,0.5,0.5,0.05,0.01,0.2,0.05
229,[],291.48,-1978.8416996666645,2981.484522442202,0.0,0.0,0.5,0.5,0.6,5.27459738936482,0.0,18.28249340168377,1457.4,[],[],0.0,0.0,665.4685932519355,0.0,0.48839999999999995,0.0,0.0,-4.906978904229897,0.5,0.5,0.05,0.01,0.2,0.05
230,[],200.4,-2158.894599606097,4597.178270591714,0.0,0.0,0.5,0.5,0.2,6.127262448123314,0.0,16.94951691397045,1002.0,[],[],0.0,0.0,530.4466439479717,0.0,0.6516,0.0,0.0,-4.301053058606122,0.5,0.5,0.05,0.01,0.2,0.2
231,[],195.0,-2079.8901651718684,345.99931408174854,0.0,0.0,0.5,0.5,0.6,6.226278923254064,0.0,16.98680254001321,975.0,[],[],0.0,0.0,584.3946043585454,0.0,0.5928000000000001,0.0,0.0,-6.303450817490885,0.5,0.5,0.05,0.01,0.2,0.2
232,[],202.12,-33469.90140382057,17186.88311082751,0.0,0.0,0.5,0.1,0.2,1.924776732892155,0.0,18.705911469156575,1010.6,[],[],0.0,0.0,610.5400017221591,0.0,0.544,0.0,0.0,-7.017653572839976,0.5,0.5,0.05,0.01,0.8,0.05
233,[],93.67999999999999,24887.463616197387,32813.08455424504,0.0,0.0,0.5,0.1,0.6,4.5428955663366555,0.0,17.270773350174103,468.4,[],[],0.0,0.0,545.00946355286,0.0,0.728,0.0,0.0,-8.757343918649278,0.5,0.5,0.05,0.01,0.8,0.05
234,[],101.4,-9626.513278075048,13831.289041983528,0.0,0.0,0.5,0.1,0.2,3.9720956298967467,0.0,16.558944961980675,507.0,[],[],0.0,0.0,440.9652551930832,0.0,0.7016,0.0,0.0,-8.12477043659516,0.5,0.5,0.05,0.01,0.8,0.2
235,[],247.75999999999993,-8034.167862578947,7060.340126628619,0.0,0.0,0.5,0.1,0.6,1.906921467779289,0.0,15.131772736412412,1238.8,[],[],0.0,0.0,586.8041315107787,0.0,0.5603999999999999,0.0,0.0,-6.930132735117762,0.5,0.5,0.05,0.01,0.8,0.2
236,[],239.84,-8951.75218169307,6367.240335503009,0.0,0.0,0.5,0.5,0.2,4.848894308036897,0.0,17.196765504830815,1199.2,[],[],0.0,0.0,577.848800750155,0.0,0.5763999999999999,0.0,0.0,-6.003977204653395,0.5,0.5,0.05,0.01,0.8,0.05
237,[],205.35999999999999,4456.609019016656,7282.20189670197,0.0,0.0,0.5,0.5,0.6,5.752086450337613,0.0,17.831590774917228,1026.8,[],[],0.0,0.0,564.968657571899,0.0,0.5247999999999999,0.0,0.0,-6.347773602383154,0.5,0.5,0.05,0.01,0.8,0.05
238,[],144.6,1147.5932122613347,11322.17348399479,0.0,0.0,0.5,0.5,0.2,5.432188008038526,0.0,15.365661819973402,723.0,[],[],0.0,0.0,564.9956912577333,0.0,0.6756,0.0,0.0,-8.311435221678757,0.5,0.5,0.05,0.01,0.8,0.2
239,[],195.12,3915.893709011075,5097.015415742011,0.0,0.0,0.5,0.5,0.6,5.68779453969118,0.0,18.233408689262102,975.6,[],[],0.0,0.0,533.4437116570655,0.0,0.5788,0.0,0.0,-4.909318126798145,0.5,0.5,0.05,0.01,0.8,0.2
240,[],101.96,13178.041191100197,53714.286023844674,0.0,0.0,0.5,0.1,0.2,4.106902465527895,0.0,17.634061644279452,509.8,[],[],0.0,0.0,554.0758187627539,0.0,0.6372,0.0,0.0,-7.893706729491077,0.5,0.5,0.05,0.05,0.2,0.05
241,[],186.68,-3788.699831196029,-4025.696431259553,0.0,0.0,0.5,0.1,0.6,5.286070472671778,0.0,18.98787133583491,933.4,[],[],0.0,0.0,500.2150649743189,0.0,0.7232,0.0,0.0,-4.1619952447256034,0.5,0.5,0.05,0.05,0.2,0.05
242,[],199.07999999999998,9451.99859651491,-2842.233332877476,0.0,0.0,0.5,0.1,0.2,2.527207221229336,0.0,16.579539781516587,995.4,[],[],0.0,0.0,575.9459478778593,0.0,0.546,0.0,0.0,-5.092442043386795,0.5,0.5,0.05,0.05,0.2,0.2
243,[],111.0,4385.58857336582,15994.344421445829,0.0,0.0,0.5,0.1,0.6,4.531102135712339,0.0,16.137765286566392,555.0,[],[],0.0,0.0,462.2265662772867,0.0,0.7011999999999999,0.0,0.0,-5.715082885979339,0.5,0.5,0.05,0.05,0.2,0.2
244,[],212.0,4636.290147911479,5555.138229720413,0.0,0.0,0.5,0.5,0.2,4.674802052517614,0.0,16.626992033133757,1060.0,[],[],0.0,0.0,562.7344328603226,0.0,0.5528,0.0,0.0,-5.139271166520945,0.5,0.5,0.05,0.05,0.2,0.05
245,[],210.92,16465.335813792983,27381.3454489865,0.0,0.0,0.5,0.5,0.6,6.066174638523169,0.0,20.243504595681625,1054.6,[],[],0.0,0.0,748.1158241546378,0.0,0.42479999999999996,0.0,0.0,-7.929555582240512,0.5,0.5,0.05,0.05,0.2,0.05
246,[],118.96,-272.42193002462056,16955.46123966373,0.0,0.0,0.5,0.5,0.2,6.86886696875892,0.0,17.149300456421475,594.8,[],[],0.0,0.0,524.6112230801318,0.0,0.6923999999999999,0.0,0.0,-7.004573486896474,0.5,0.5,0.05,0.05,0.2,0.2
247,[],274.96,4979.236832077489,12442.486091477049,0.0,0.0,0.5,0.5,0.6,5.0070906234431884,0.0,17.74628667198775,1374.8,[],[],0.0,0.0,687.7335439386321,0.0,0.3716,0.0,0.0,-4.697814743908015,0.5,0.5,0.05,0.05,0.2,0.2
248,[],109.96,-1058.448745837661,2570.823848426095,0.0,0.0,0.5,0.1,0.2,4.810968706988777,0.0,17.094052967668752,549.8,[],[],0.0,0.0,476.83183731659153,0.0,0.7203999999999999,0.0,0.0,-5.8530638031587285,0.5,0.5,0.05,0.05,0.8,0.05
249,[],229.16000000000003,58991.31368046688,41359.107974707775,0.0,0.0,0.5,0.1,0.6,1.7670015119741642,0.0,15.535550197995164,1145.8,[],[],0.0,0.0,705.9406931777779,0.0,0.40599999999999997,0.0,0.0,-6.071727122820774,0.5,0.5,0.05,0.05,0.8,0.05
250,[],82.67999999999999,7199.350969268952,16657.672103166307,0.0,0.0,0.5,0.1,0.2,4.9560747126402545,0.0,18.496592909293025,413.4,[],[],0.0,0.0,443.49015820230136,0.0,0.7207999999999999,0.0,0.0,-7.477311349199478,0.5,0.5,0.05,0.05,0.8,0.2
251,[],113.84,5059.785065111898,20772.817384555045,0.0,0.0,0.5,0.1,0.6,4.307102511616307,0.0,18.11732226911835,569.2,[],[],0.0,0.0,539.6557704951426,0.0,0.5972000000000001,0.0,0.0,-6.959520254883887,0.5,0.5,0.05,0.05,0.8,0.2
252,[],174.0,2042.8135708954924,25729.528225478793,0.0,0.0,0.5,0.5,0.2,5.101948641691358,0.0,17.379550502463314,870.0,[],[],0.0,0.0,626.4572271336899,0.0,0.5372000000000001,0.0,0.0,-7.858616859353759,0.5,0.5,0.05,0.05,0.8,0.05
253,[],205.68,763.0966717931708,10411.725769690096,0.0,0.0,0.5,0.5,0.6,5.60455235520575,0.0,16.755230454376555,1028.4,[],[],0.0,0.0,610.0358167536403,0.0,0.4932,0.0,0.0,-5.56510058449989,0.5,0.5,0.05,0.05,0.8,0.05
254,[],212.44,-16940.673244014386,34386.69280147805,0.0,0.0,0.5,0.5,0.2,4.771311854335288,0.0,17.94672445900602,1062.2,[],[],0.0,0.0,692.7802365263394,0.0,0.4404,0.0,0.0,-8.836686533393587,0.5,0.5,0.05,0.05,0.8,0.2
255,[],149.48,-4523.1582548704955,5099.732030504029,0.0,0.0,0.5,0.5,0.6,5.095208004815968,0.0,17.488516386309957,747.4,[],[],0.0,0.0,504.0869581195808,0.0,0.7167999999999999,0.0,0.0,-4.813795007033629,0.5,0.5,0.05,0.05,0.8,0.2
256,[],134.04000000000002,2098.299805321115,11177.178123121654,0.0,0.0,1.0,0.1,0.2,4.043023493854575,0.0,16.523525677042425,670.2,[],[],0.0,0.0,507.4908004557407,0.0,0.6068,0.0,0.0,-8.167929720190116,1.0,0.1,0.01,0.01,0.2,0.05
257,[],124.52000000000001,-6560.635291710892,5110.486336209491,0.0,0.0,1.0,0.1,0.6,4.073614721064681,0.0,17.51820734327431,622.6,[],[],0.0,0.0,491.14514097902537,0.0,0.6728,0.0,0.0,-5.327380130863177,1.0,0.1,0.01,0.01,0.2,0.05
258,[],159.68,9651.416703843408,11149.943036874634,0.0,0.0,1.0,0.1,0.2,5.591846336448034,0.0,18.712592779718754,798.4,[],[],0.0,0.0,577.4172889281742,0.0,0.6696,0.0,0.0,-7.028152579192545,1.0,0.1,0.01,0.01,0.2,0.2
259,[],108.64000000000001,23544.37680296772,32990.29559488194,0.0,0.0,1.0,0.1,0.6,4.43647960130127,0.0,18.39395353440016,543.2,[],[],0.0,0.0,562.7597347405438,0.0,0.6468,0.0,0.0,-7.719950442367887,1.0,0.1,0.01,0.01,0.2,0.2
260,[],207.28000000000003,8966.14538458554,16507.81431870435,0.0,0.0,1.0,0.5,0.2,9.732121492077699,0.0,18.150087336011588,1036.4,[],[],0.0,0.0,595.0242433756806,0.0,0.6484,0.0,0.0,-6.96811822071206,1.0,0.1,0.01,0.01,0.2,0.05
261,[],144.11999999999998,10147.651944202056,32780.52817709332,0.0,0.0,1.0,0.5,0.6,8.771836208441542,0.0,17.43380804259295,720.6,[],[],0.0,0.0,572.2196545137604,0.0,0.5624,0.0,0.0,-7.023163493347276,1.0,0.1,0.01,0.01,0.2,0.05
262,[],233.51999999999998,12852.836053760462,17451.834290175077,0.0,0.0,1.0,0.5,0.2,6.841335243308841,0.0,17.146593107472622,1167.6,[],[],0.0,0.0,694.4110041951184,0.0,0.47519999999999996,0.0,0.0,-5.153625921331333,1.0,0.1,0.01,0.01,0.2,0.2
263,[],165.84,-10541.364640366533,22569.234647903933,0.0,0.0,1.0,0.5,0.6,7.731848047994791,0.0,16.938384823374097,829.2,[],[],0.0,0.0,629.872705447266,0.0,0.5208,0.0,0.0,-5.031925114327345,1.0,0.1,0.01,0.01,0.2,0.2
264,[],83.44000000000001,2066.686931638634,-116.82218210567498,0.0,0.0,1.0,0.1,0.2,3.62722768789369,0.0,17.99035314537246,417.2,[],[],0.0,0.0,414.26885348246253,0.0,0.8219999999999998,0.0,0.0,-5.4018044237687235,1.0,0.1,0.01,0.01,0.8,0.05
265,[],209.6,8496.638022317082,1325.046124805014,0.0,0.0,1.0,0.1,0.6,1.191899546338347,0.0,17.346290516133646,1048.0,[],[],0.0,0.0,551.2905537837327,0.0,0.7116,0.0,0.0,-9.372797840128355,1.0,0.1,0.01,0.01,0.8,0.05
266,[],180.12000000000003,-2271.989488105788,14219.073033644856,0.0,0.0,1.0,0.1,0.2,3.1549639060635997,0.0,18.593856234476537,900.6,[],[],0.0,0.0,619.0134407876234,0.0,0.5431999999999999,0.0,0.0,-7.730406923344001,1.0,0.1,0.01,0.01,0.8,0.2
267,[],96.03999999999999,460.07225832374223,13807.947874161919,0.0,0.0,1.0,0.1,0.6,4.266699348363396,0.0,18.444441371834614,480.2,[],[],0.0,0.0,459.2521194394291,0.0,0.7144,0.0,0.0,-6.162025959184751,1.0,0.1,0.01,0.01,0.8,0.2
268,[],158.12,4806.147542072698,5170.70063815999,0.0,0.0,1.0,0.5,0.2,6.055714747193269,0.0,16.88343798359615,790.6,[],[],0.0,0.0,499.9886231298818,0.0,0.6636,0.0,0.0,-7.233161776467715,1.0,0.1,0.01,0.01,0.8,0.05
269,[],289.52,8721.692910762446,16484.257388685706,0.0,0.0,1.0,0.5,0.6,3.997377842360593,0.0,19.27424175370576,1447.6,[],[],0.0,0.0,631.1100422511411,0.0,0.5700000000000001,0.0,0.0,-9.895937848764913,1.0,0.1,0.01,0.01,0.8,0.05
270,[],210.32,4731.058449864388,9105.029508252144,0.0,0.0,1.0,0.5,0.2,6.139446743895024,0.0,17.0517555075595,1051.6,[],[],0.0,0.0,542.4092734506233,0.0,0.5871999999999999,0.0,0.0,-8.256966069293398,1.0,0.1,0.01,0.01,0.8,0.2
271,[],210.64000000000001,14709.743012662517,14967.187124736602,0.0,0.0,1.0,0.5,0.6,4.457271874070156,0.0,19.422177483209627,1053.2,[],[],0.0,0.0,660.7386603889538,0.0,0.6108,0.0,0.0,-6.754081120039831,1.0,0.1,0.01,0.01,0.8,0.2
272,[],140.88000000000002,-5147.731157432539,2463.610018487964,0.0,0.0,1.0,0.1,0.2,4.604918673872759,0.0,17.361482239410815,704.4,[],[],0.0,0.0,608.988304899099,0.0,0.5904,0.0,0.0,-6.7509145568144815,1.0,0.1,0.01,0.05,0.2,0.05
273,[],129.36,3310.8144997581962,43391.29794500908,0.0,0.0,1.0,0.1,0.6,5.021316159270561,0.0,19.43860409808356,646.8,[],[],0.0,0.0,629.6229991080231,0.0,0.6336,0.0,0.0,-6.95836826854462,1.0,0.1,0.01,0.05,0.2,0.05
274,[],205.48000000000002,27256.62958716471,41626.70125391112,0.0,0.0,1.0,0.1,0.2,4.422965588281673,0.0,17.34868962334979,1027.4,[],[],0.0,0.0,639.937073849147,0.0,0.4720000000000001,0.0,0.0,-8.869586802426989,1.0,0.1,0.01,0.05,0.2,0.2
275,[],115.63999999999999,-37066.887508576554,47873.017762423355,0.0,0.0,1.0,0.1,0.6,5.95879328356761,0.0,16.672490467147334,578.2,[],[],0.0,0.0,479.2126047423766,0.0,0.6944,0.0,0.0,-6.072528107413796,1.0,0.1,0.01,0.05,0.2,0.2
276,[],271.0,-440.0500904965655,11667.88855505807,0.0,0.0,1.0,0.5,0.2,7.83754584254565,0.0,16.20415923530527,1355.0,[],[],0.0,0.0,617.2427219385763,0.0,0.4548,0.0,0.0,-5.398265766784353,1.0,0.1,0.01,0.05,0.2,0.05
277,[],227.83999999999997,-11683.774897454876,22611.592487634734,0.0,0.0,1.0,0.5,0.6,7.644889403517942,0.0,16.23655144479377,1139.2,[],[],0.0,0.0,620.6308242924449,0.0,0.47800000000000004,0.0,0.0,-8.447600351234506,1.0,0.1,0.01,0.05,0.2,0.05
278,[],255.63999999999996,-94.64741945440645,3912.4091759078524,0.0,0.0,1.0,0.5,0.2,7.214187235166561,0.0,18.738869322087957,1278.2,[],[],0.0,0.0,612.193100708864,0.0,0.5912,0.0,0.0,-6.22736354131807,1.0,0.1,0.01,0.05,0.2,0.2
279,[],287.47999999999996,-4189.555424225408,10846.645200736852,0.0,0.0,1.0,0.5,0.6,7.280625077383169,0.0,18.562528954336447,1437.4,[],[],0.0,0.0,801.3504826063938,0.0,0.45520000000000005,0.0,0.0,-6.727553931841001,1.0,0.1,0.01,0.05,0.2,0.2
280,[],77.52000000000001,4412.774313572628,26798.195115629525,0.0,0.0,1.0,0.1,0.2,3.629481278720559,0.0,17.495253854762215,387.6,[],[],0.0,0.0,483.5051065390309,0.0,0.7824000000000001,0.0,0.0,-8.185822137360285,1.0,0.1,0.01,0.05,0.8,0.05
281,[],119.72,-10848.325961783758,28815.48951509101,0.0,0.0,1.0,0.1,0.6,3.5470121695930636,0.0,17.938851752687516,598.6,[],[],0.0,0.0,527.6958239842689,0.0,0.7108000000000001,0.0,0.0,-8.694382768729376,1.0,0.1,0.01,0.05,0.8,0.05
